fdc_id,description,Energy,gram_weight,Biotin,"Boron, B","Calcium, Ca","Carbohydrate, Total",Cholesterol,"Choline, total","Cobalt, Co","Copper, Cu","Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated","Fatty acids, total saturated","Fatty acids, total trans","Fiber, insoluble","Fiber, soluble","Fiber, total dietary","Folate, total","Iodine, I","Iron, Fe","Magnesium, Mg","Manganese, Mn","Molybdenum, Mo",Niacin,"Nickel, Ni",Pantothenic acid,"Phosphorus, P","Potassium, K",Protein,Riboflavin,"Selenium, Se","Sodium, Na",Starch,"Sugars, Total","Sulfur, S",Thiamin,Total lipid (fat),"Vitamin A, RAE",Vitamin B-12,Vitamin B-6,"Vitamin C, total ascorbic acid",Vitamin D (D2 + D3),Vitamin E,Vitamin K (Dihydrophylloquinone),Vitamin K (Menaquinone-4),Vitamin K (phylloquinone),"Zinc, Zn"
321358,"Hummus, commercial",243.0,33.9,0.0,0.0,41.0,13.9,0.0,46.6,0.0,0.348,6.37,7.48,2.22,0.018,0.0,0.0,5.4,36.0,0.0,2.41,71.1,1.06,0.0,0.948,0.0,0.318,166.0,289.0,7.35,0.115,16.2,438.0,8.12,0.34,0.0,0.15,17.1,1.0,0.0,0.143,0.0,0.0,1.74,0.0,0.0,17.2,1.38
321360,"Tomatoes, grape, raw",31.0,49.7,0.0,0.0,11.0,5.51,0.0,9.8,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0,2.1,10.0,0.0,0.33,11.9,0.121,0.0,0.805,0.0,0.0,28.0,260.0,0.83,0.065,0.0,6.0,0.0,0.0,0.0,0.075,0.63,0.0,0.0,0.06,27.2,0.0,0.98,0.0,0.0,4.2,0.2
321611,"Beans, snap, green, canned, regular pack, drained solids",24.0,129.0,0.0,0.0,36.0,4.11,0.0,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,12.7,0.176,0.0,0.0,0.0,0.0,23.0,97.0,1.04,0.0,0.0,282.0,0.0,1.29,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
323121,"Frankfurter, beef, unheated",310.0,48.6,0.0,0.0,15.0,2.89,0.0,0.0,0.0,0.046,12.1,0.954,11.4,1.59,0.0,0.0,0.0,0.0,0.0,1.14,11.5,0.031,0.0,2.25,0.0,0.263,128.0,343.0,11.7,0.154,0.0,872.0,0.0,1.26,0.0,0.033,28.0,3.0,0.97,0.13,0.0,0.0,0.51,0.0,0.0,0.0,2.06
323294,"Nuts, almonds, dry roasted, with salt added",667.0,135.0,0.0,0.0,273.0,16.2,0.0,60.8,0.0,0.87,34.2,14.5,4.56,0.032,0.0,0.0,11.0,35.0,0.0,3.17,258.0,2.02,0.0,3.1,0.0,0.237,456.0,684.0,20.4,1.57,0.0,256.0,0.0,4.17,0.0,0.079,57.8,2.0,0.0,0.075,0.0,0.0,19.0,0.0,0.0,0.0,2.8
323505,"Kale, raw",43.0,20.6,0.0,0.0,254.0,4.42,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,4.1,62.0,0.0,1.6,32.7,0.92,0.0,1.18,0.0,0.37,55.0,348.0,2.92,0.347,0.0,53.0,0.0,0.8,0.0,0.113,1.49,241.0,0.0,0.147,93.4,0.0,0.66,0.0,0.0,390.0,0.39
323604,"Egg, whole, raw, frozen, pasteurized",146.0,28.4,0.0,0.0,55.0,0.91,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.6,1.77,11.2,0.0,0.0,0.0,0.0,0.0,189.0,117.0,12.3,0.0,0.0,121.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,1.2
323697,"Egg, white, raw, frozen, pasteurized",45.0,28.4,0.0,0.0,9.0,0.74,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,10.6,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.1,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
323793,"Egg, white, dried",350.0,7.0,0.0,0.0,104.0,6.02,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,87.6,0.0,0.0,0.0,0.0,0.0,107.0,959.0,79.9,0.0,0.0,1250.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
324317,"Onion rings, breaded, par fried, frozen, prepared, heated in oven",293.0,20.2,0.0,0.0,28.0,34.0,0.0,10.7,0.0,0.081,2.87,7.58,2.15,0.041,0.0,0.0,2.4,31.0,0.0,1.14,20.4,0.435,0.0,1.57,0.0,0.302,75.0,135.0,4.52,0.116,5.6,374.0,27.2,4.5,0.0,0.196,14.4,0.0,0.0,0.127,1.6,0.0,0.57,0.0,0.0,0.0,0.59
324653,"Pickles, cucumber, dill or kosher dill",14.0,40.4,0.0,0.0,54.0,1.99,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.23,7.1,0.056,0.0,0.109,0.0,0.2,16.0,112.0,0.48,0.057,0.0,808.0,0.0,1.28,0.0,0.047,0.43,4.0,0.0,0.034,2.1,0.0,0.12,0.0,0.0,16.8,0.11
324860,"Peanut butter, smooth style, with salt",639.0,32.0,0.0,0.0,49.0,19.0,0.0,0.0,0.0,0.42,25.4,12.3,10.1,0.06,0.0,0.0,4.8,86.0,0.0,1.73,169.0,1.68,0.0,13.3,0.0,1.11,339.0,564.0,22.5,0.191,4.1,429.0,3.63,10.5,0.0,0.138,51.1,0.0,0.0,0.444,0.0,0.0,9.11,0.0,0.0,0.0,2.54
325036,"Cheese, parmesan, grated",420.0,7.6,0.0,0.0,884.0,12.4,87.0,14.1,0.0,0.04,6.4,1.2,15.5,0.896,0.0,0.0,0.0,6.0,0.0,0.45,34.9,0.066,0.0,0.078,0.0,0.457,634.0,184.0,29.6,0.345,35.0,1750.0,0.0,0.07,0.0,0.027,28.0,228.0,1.35,0.081,0.0,0.0,0.51,0.0,7.1,1.7,4.33
325198,"Cheese, pasteurized process, American, vitamin D fortified",368.0,20.6,0.0,0.0,866.0,5.27,98.0,19.2,0.0,0.046,7.3,1.09,18.1,1.15,0.0,0.0,0.0,0.0,0.0,0.48,25.1,0.038,0.0,0.095,0.0,0.415,540.0,149.0,18.0,0.247,20.4,1660.0,0.0,2.63,0.0,0.015,30.6,300.0,1.45,0.056,0.0,7.5,0.79,0.0,10.3,3.2,2.42
325287,"Grapefruit juice, white, canned or bottled, unsweetened",39.0,257.0,0.0,0.0,16.0,7.59,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.2,12.0,0.0,0.07,9.6,0.02,0.0,0.253,0.0,0.28,17.0,141.0,0.55,0.02,0.0,1.0,0.0,7.72,0.0,0.062,0.7,0.0,0.0,0.0,39.4,0.0,0.22,0.0,0.0,0.0,0.04
325430,"Peaches, yellow, raw",46.0,147.0,0.0,0.0,4.0,9.87,0.0,0.0,0.0,0.078,0.0,0.0,0.0,0.0,0.9,0.6,1.5,6.0,0.0,0.34,8.0,0.026,0.0,0.806,0.0,0.153,22.0,122.0,0.91,0.031,2.1,13.0,0.0,8.39,0.0,0.024,0.27,24.0,0.0,0.025,4.1,0.0,0.0,0.0,0.0,3.0,0.23
325524,"Seeds, sunflower seed kernels, dry roasted, with salt added",657.0,127.0,0.0,0.0,78.0,14.9,0.0,52.0,0.0,1.83,33.4,13.0,5.36,0.297,0.0,0.0,10.3,169.0,0.0,5.21,358.0,2.89,0.0,6.96,0.0,0.84,750.0,689.0,21.0,0.507,80.4,532.0,1.5,3.14,0.0,0.473,56.1,1.0,0.0,0.76,0.0,0.0,19.6,1.4,0.0,1.2,6.0
325871,"Bread, white, commercially prepared",267.0,27.3,0.0,0.0,211.0,44.8,0.0,0.0,0.0,0.124,0.717,1.87,0.821,0.035,0.0,0.0,2.3,0.0,0.0,3.36,26.9,0.632,0.0,4.76,0.0,0.548,113.0,117.0,9.43,0.24,23.2,477.0,37.2,5.34,0.0,0.507,3.59,0.0,0.0,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.88
326196,"Kale, frozen, cooked, boiled, drained, without salt",44.0,118.0,0.0,0.0,150.0,5.3,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.84,25.0,0.542,0.0,0.457,0.0,0.17,42.0,144.0,2.94,0.14,0.0,16.0,0.0,1.12,0.0,0.063,1.21,146.0,0.0,0.063,17.8,0.0,1.61,0.0,0.0,418.0,0.27
326698,"Mustard, prepared, yellow",69.0,6.0,0.0,0.0,63.0,6.39,0.0,0.0,0.0,0.074,2.59,0.903,0.252,0.01,0.0,0.0,4.3,7.0,0.0,1.59,47.7,0.42,0.0,0.561,0.0,0.263,108.0,150.0,4.25,0.066,34.0,1100.0,0.65,1.42,0.0,0.189,3.38,4.0,0.0,0.069,0.4,0.0,0.35,0.0,0.0,1.5,0.64
327357,"Nectarines, raw",43.0,129.0,0.0,0.0,2.0,9.42,0.0,0.0,0.0,0.082,0.0,0.0,0.0,0.0,0.9,0.6,1.5,6.0,0.0,0.3,8.8,0.047,0.0,1.12,0.0,0.185,26.0,131.0,1.06,0.027,0.0,13.0,0.07,7.89,0.0,0.034,0.28,21.0,0.0,0.025,2.9,0.0,0.61,0.0,0.0,2.0,0.21
327501,"Oranges, raw, navels (Includes foods for USDA's Food Distribution Program)",47.0,140.0,0.0,0.0,43.0,10.6,0.0,0.0,0.0,0.064,0.0,0.0,0.0,0.0,1.8,0.2,2.0,25.0,0.0,0.33,10.7,0.029,0.0,0.425,0.0,0.261,23.0,166.0,0.91,0.051,0.0,9.0,0.0,8.57,0.0,0.068,0.15,0.0,0.0,0.079,59.1,0.0,0.0,0.0,0.0,0.0,0.11
328637,"Cheese, cheddar",409.0,17.0,0.0,0.0,707.0,2.44,100.0,0.0,0.0,0.033,7.44,1.18,19.2,1.14,0.0,0.0,0.0,21.0,0.0,0.16,26.8,0.026,0.0,0.052,0.0,0.413,458.0,77.0,23.3,0.441,28.3,654.0,0.0,0.33,0.0,0.029,34.0,316.0,1.06,0.069,0.0,0.0,0.75,0.0,9.3,2.4,3.67
328841,"Cheese, cottage, lowfat, 2% milkfat",82.0,220.0,0.0,0.0,103.0,4.31,12.0,0.0,0.0,0.03,0.469,0.072,1.26,0.069,0.0,0.0,0.0,10.0,0.0,0.13,8.9,0.015,0.0,0.09,0.0,0.508,148.0,120.0,11.0,0.234,14.6,321.0,0.0,4.1,0.0,0.02,2.3,69.0,0.42,0.057,0.0,0.0,0.08,0.0,0.0,0.0,0.61
329370,"Cheese, mozzarella, low moisture, part-skim",296.0,86.2,0.0,0.0,693.0,4.44,65.0,13.5,0.0,0.035,4.65,0.744,11.7,0.705,0.0,0.0,0.0,26.0,0.0,0.2,27.2,0.035,0.0,0.101,0.0,0.415,533.0,116.0,23.7,0.36,26.7,699.0,0.0,1.81,0.0,0.023,20.4,203.0,1.65,0.09,0.0,0.0,0.51,0.0,5.4,1.3,3.62
329490,"Egg, whole, dried",558.0,5.0,0.0,0.0,220.0,1.87,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,6.97,44.6,0.0,0.0,0.0,0.0,0.0,770.0,468.0,48.1,0.0,0.0,485.0,0.0,0.0,0.0,0.0,39.8,0.0,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0.0,5.02
329596,"Egg, yolk, raw, frozen, pasteurized",291.0,28.4,0.0,0.0,119.0,0.59,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,4.13,11.2,0.068,0.0,0.0,0.0,0.0,443.0,102.0,15.6,0.0,0.0,66.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,2.93
329716,"Egg, yolk, dried",641.0,4.0,0.0,0.0,270.0,1.07,2340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,9.28,26.0,0.0,0.0,0.0,0.0,0.0,982.0,231.0,34.2,0.0,0.0,149.0,0.0,0.0,0.0,0.0,55.5,0.0,0.0,0.0,0.0,15.7,0.0,0.0,0.0,0.0,7.11
330137,"Yogurt, Greek, plain, nonfat",59.0,156.0,0.0,0.0,111.0,3.64,5.0,15.1,0.0,0.017,0.043,0.011,0.108,0.005,0.0,0.0,0.0,0.0,0.0,0.07,10.7,0.009,0.0,0.211,0.0,0.332,136.0,141.0,10.3,0.281,9.9,36.0,0.0,3.27,0.0,0.022,0.37,1.0,0.7,0.064,0.0,0.0,0.01,0.0,0.0,0.0,0.53
330415,"Yogurt, Greek, strawberry, nonfat",82.0,150.0,0.0,0.0,97.0,12.0,4.0,0.0,0.0,0.02,0.029,0.021,0.103,0.002,0.0,0.0,0.6,20.0,0.0,0.09,10.4,0.034,0.0,0.208,0.0,0.363,113.0,133.0,8.06,0.25,9.8,32.0,0.0,11.5,0.0,0.0,0.15,0.0,0.45,0.05,0.2,1.0,0.0,0.0,0.0,0.0,0.46
330458,"Oil, coconut",895.0,11.6,0.0,0.0,1.0,0.84,0.0,0.0,0.0,0.0,6.31,1.7,82.5,0.028,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.6,0.02
331897,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",149.0,94.7,0.0,0.0,12.0,0.0,127.0,0.0,0.0,0.063,2.35,1.24,1.6,0.03,0.0,0.0,0.0,0.0,0.0,0.94,22.4,0.018,0.0,5.05,0.0,1.1,184.0,239.0,23.9,0.18,27.9,117.0,0.0,0.0,0.0,0.088,5.95,7.0,0.41,0.372,0.0,0.1,0.17,0.0,0.0,0.0,2.54
331960,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",158.0,174.0,0.0,0.0,6.0,0.0,116.0,0.0,0.0,0.044,1.26,0.766,1.01,0.013,0.0,0.0,0.0,0.0,0.0,0.49,32.0,0.012,0.0,9.45,0.0,1.58,241.0,343.0,32.1,0.187,31.9,47.0,0.0,0.0,0.0,0.098,3.24,0.0,0.2,0.921,0.0,0.0,0.33,0.0,0.0,0.0,0.96
332282,"Sauce, pasta, spaghetti/marinara, ready-to-serve",51.0,135.0,0.0,0.0,27.0,7.31,0.0,0.0,0.0,0.081,0.376,0.504,0.17,0.005,0.0,0.0,1.8,0.0,0.0,0.78,18.5,0.137,0.0,0.0,0.0,0.0,34.0,319.0,1.41,0.0,0.0,419.0,0.0,5.5,0.0,0.0,1.48,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
332397,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",101.0,13.5,0.0,0.0,5.0,0.27,0.0,0.0,0.0,0.05,1.47,0.544,1.12,0.01,0.0,0.0,0.0,0.0,0.0,0.58,18.8,0.0,0.0,0.0,0.0,0.0,261.0,425.0,16.7,0.0,0.0,1040.0,0.0,0.0,0.0,0.0,3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52
332597,"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",57.0,140.0,0.0,0.0,8.0,15.1,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,2.8,0.3,3.1,6.0,0.0,0.17,5.7,0.032,0.0,0.164,0.0,0.042,10.0,87.0,0.38,0.026,0.2,7.0,0.0,9.69,0.0,0.012,0.16,1.0,0.0,0.026,4.4,0.0,0.0,0.0,0.0,3.8,0.07
332791,"Olives, green, Manzanilla, stuffed with pimiento",141.0,3.2,0.0,0.0,121.0,4.32,0.0,1.6,0.0,0.107,8.86,0.661,2.3,0.0,0.0,0.0,4.0,0.0,0.0,0.31,12.4,0.047,0.0,0.103,0.0,0.0,7.0,43.0,1.15,0.0,0.0,1620.0,0.33,0.0,0.0,0.041,12.9,25.0,0.0,0.0,0.0,0.0,3.78,0.0,0.0,16.6,0.09
333008,"Cookies, oatmeal, soft, with raisins",430.0,27.0,0.0,0.0,29.0,67.9,0.0,0.0,0.0,0.141,4.0,4.89,4.78,0.04,0.0,0.0,3.3,34.0,0.0,2.28,32.4,0.755,0.0,2.11,0.0,0.4,111.0,245.0,5.79,0.218,6.0,314.0,29.8,34.8,0.0,0.295,14.3,0.0,0.0,0.07,0.0,0.0,2.69,0.0,0.0,17.1,0.62
333281,"Tomatoes, canned, red, ripe, diced",21.0,245.0,0.0,0.0,30.0,3.32,0.0,0.0,0.0,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,9.8,0.068,0.0,0.0,0.0,0.0,18.0,198.0,0.84,0.0,0.0,125.0,0.0,2.99,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
333374,"Fish, haddock, raw",69.0,176.0,0.0,0.0,11.0,0.0,54.0,0.0,0.0,0.021,0.057,0.163,0.093,0.004,0.0,0.0,0.0,0.0,0.0,0.17,21.1,0.011,0.0,3.36,0.0,0.403,227.0,286.0,16.3,0.057,25.9,213.0,0.0,0.0,0.0,0.02,0.45,0.0,1.83,0.281,0.0,0.5,0.45,0.0,0.0,0.0,0.32
333476,"Fish, pollock, raw",53.0,177.0,0.0,0.0,15.0,0.0,46.0,0.0,0.0,0.031,0.073,0.182,0.128,0.016,0.0,0.0,0.0,0.0,0.0,0.22,16.1,0.011,0.0,0.653,0.0,0.237,284.0,160.0,12.3,0.08,15.9,333.0,0.0,0.0,0.0,0.03,0.41,3.0,1.63,0.069,0.0,0.2,0.49,0.0,0.0,0.0,0.31
334194,"Fish, tuna, light, canned in water, drained solids",85.0,107.0,0.0,0.0,18.0,0.08,36.0,0.0,0.0,0.048,0.114,0.259,0.224,0.002,0.0,0.0,0.0,0.0,0.0,1.67,22.7,0.019,0.0,9.92,0.0,0.148,137.0,176.0,19.0,0.082,67.8,219.0,0.0,0.0,0.0,0.03,0.94,0.0,2.57,0.32,0.0,1.2,0.0,0.0,0.0,0.0,0.66
334536,"Restaurant, Chinese, fried rice, without meat",174.0,133.0,0.0,0.0,11.0,32.5,0.0,5.5,0.0,0.086,0.588,1.13,0.493,0.009,0.0,0.0,0.0,0.0,0.0,0.46,9.7,0.428,0.0,0.0,0.0,0.0,44.0,69.0,3.84,0.0,0.0,361.0,0.0,0.62,0.0,0.0,3.19,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69
334628,"Restaurant, Latino, tamale, pork",174.0,142.0,0.0,0.0,75.0,15.4,20.0,0.0,0.0,0.05,3.2,2.03,2.69,0.058,0.0,0.0,2.4,0.0,0.0,0.87,26.2,0.186,0.0,1.29,0.0,0.365,120.0,152.0,7.38,0.05,9.8,473.0,12.5,0.46,0.0,0.04,9.04,12.0,0.12,0.132,0.0,0.0,0.53,0.0,2.8,5.1,1.2
334720,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",229.0,126.0,0.0,0.0,51.0,30.7,0.0,39.6,0.0,0.141,2.95,2.88,2.19,0.057,0.0,0.0,5.8,0.0,0.0,1.46,53.6,0.344,0.0,0.867,0.0,0.303,144.0,305.0,5.59,0.03,7.0,305.0,23.6,1.3,0.0,0.077,9.01,0.0,0.0,0.172,0.0,0.0,0.36,0.0,0.8,7.4,0.94
335240,"Bread, whole-wheat, commercially prepared",254.0,32.1,0.0,0.0,163.0,39.2,0.0,27.2,0.0,0.226,0.616,1.61,0.732,0.022,0.0,0.0,6.0,42.0,0.0,2.56,76.6,2.18,0.0,4.43,0.0,0.65,212.0,250.0,12.3,0.166,25.8,450.0,28.7,4.41,0.0,0.391,3.55,0.0,0.0,0.216,0.0,0.0,2.82,0.0,0.0,0.0,1.76
746758,"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",168.0,462.0,0.0,0.0,13.0,0.0,85.0,0.0,0.0,0.097,2.26,0.472,2.47,0.359,0.0,0.0,0.0,0.0,0.0,3.04,13.7,0.008,0.0,5.76,0.0,0.0,259.0,352.0,27.7,0.4,25.4,54.0,0.0,0.0,0.0,0.0,6.36,0.0,4.21,0.67,0.0,0.0,0.0,0.0,0.0,0.0,3.7
746759,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",149.0,284.0,0.0,0.0,15.0,0.0,58.0,56.3,0.0,0.043,2.71,0.364,2.56,0.306,0.0,0.0,0.0,0.0,0.0,1.9,11.3,0.002,0.0,6.88,0.0,0.36,206.0,282.0,22.8,0.202,21.3,45.0,0.0,0.0,0.0,0.053,6.39,0.0,1.72,0.575,0.0,0.0,0.25,0.0,0.0,0.0,3.76
746760,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",116.0,690.0,0.0,0.0,13.0,0.0,62.0,0.0,0.0,0.035,0.951,0.192,0.953,0.129,0.0,0.0,0.0,0.0,0.0,1.37,11.4,0.002,0.0,6.58,0.0,0.0,222.0,312.0,23.4,0.185,22.2,50.0,0.0,0.0,0.0,0.0,2.48,0.0,2.06,0.638,0.0,0.0,0.0,0.0,0.0,0.0,3.38
746761,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",116.0,788.0,0.0,0.0,13.0,0.0,63.0,64.1,0.0,0.047,0.886,0.208,0.924,0.125,0.0,0.0,0.0,0.0,0.0,2.34,11.9,0.003,0.0,6.16,0.0,0.37,220.0,316.0,23.7,0.25,22.7,55.0,0.0,0.0,0.0,0.064,2.41,0.0,1.62,0.626,0.0,0.0,0.21,0.0,0.0,0.0,3.54
746762,"Beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8"" fat, select, raw",139.0,525.0,0.0,0.0,19.0,0.0,57.0,0.0,0.0,0.075,1.9,0.259,2.07,0.28,0.0,0.0,0.0,0.0,0.0,2.26,10.7,0.003,0.0,5.32,0.0,0.0,200.0,266.0,22.7,0.23,21.4,43.0,0.0,0.0,0.0,0.0,5.32,0.0,1.98,0.751,0.0,0.0,0.0,0.0,0.0,0.0,3.52
746763,"Beef, short loin, t-bone steak, bone-in, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled",212.0,360.0,0.0,0.0,19.0,0.0,80.0,0.0,0.0,0.078,4.67,0.514,4.68,0.594,0.0,0.0,0.0,0.0,0.0,3.53,20.0,0.003,0.0,6.37,0.0,0.0,211.0,283.0,27.3,0.27,29.7,67.0,0.0,0.0,0.0,0.0,11.4,0.0,1.88,0.753,0.0,0.0,0.0,0.0,0.0,0.0,4.69
746765,"Cheese, dry white, queso seco",325.0,97.3,0.0,0.0,661.0,2.07,78.0,18.4,0.0,0.027,5.7,1.06,13.7,0.877,0.0,0.0,0.0,0.0,0.0,0.18,26.7,0.018,0.0,0.083,0.0,0.398,475.0,116.0,24.5,0.23,22.4,1810.0,0.0,0.43,0.0,0.038,24.3,226.0,1.7,0.091,0.0,1.83,0.49,0.0,5.9,1.6,3.28
746766,"Cheese, ricotta, whole milk",158.0,64.6,0.0,0.0,224.0,6.86,48.0,0.0,0.0,0.0,2.56,0.389,6.97,0.351,0.0,0.0,0.0,4.0,0.0,0.1,19.7,0.0,0.0,0.168,0.0,0.673,162.0,230.0,7.81,0.327,5.5,105.0,0.0,0.0,0.0,0.043,11.0,127.0,0.78,0.099,0.0,0.0,0.27,0.0,3.1,0.6,0.56
746767,"Cheese, swiss",393.0,10.9,0.0,0.0,890.0,1.44,93.0,13.8,0.0,0.047,7.26,1.14,18.2,0.993,0.0,0.0,0.0,9.0,0.0,0.13,33.4,0.027,0.0,0.06,0.0,0.352,574.0,71.0,27.0,0.303,30.1,185.0,0.0,0.0,0.0,0.011,31.0,292.0,3.02,0.07,0.0,0.0,0.6,0.0,6.3,1.4,4.37
746768,"Figs, dried, uncooked",277.0,8.4,0.0,0.0,162.0,62.8,0.0,0.0,0.0,0.287,0.0,0.0,0.0,0.0,8.3,1.5,9.8,9.0,0.0,2.03,67.6,0.51,0.0,0.619,0.0,0.434,67.0,680.0,3.3,0.082,0.6,10.0,5.07,47.9,0.0,0.085,0.92,0.0,0.0,0.106,1.2,0.0,0.36,0.0,0.0,15.6,0.66
