fdc_id,description,Energy,gram_weight,Biotin,"Boron, B","Calcium, Ca","Carbohydrate, Total",Cholesterol,"Choline, total","Cobalt, Co","Copper, Cu","Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated","Fatty acids, total saturated","Fatty acids, total trans","Fiber, insoluble","Fiber, soluble","Fiber, total dietary","Folate, total","Iodine, I","Iron, Fe","Magnesium, Mg","Manganese, Mn","Molybdenum, Mo",Niacin,"Nickel, Ni",Pantothenic acid,"Phosphorus, P","Potassium, K",Protein,Riboflavin,"Selenium, Se","Sodium, Na",Starch,"Sugars, Total","Sulfur, S",Thiamin,Total lipid (fat),"Vitamin A, RAE",Vitamin B-12,Vitamin B-6,"Vitamin C, total ascorbic acid",Vitamin D (D2 + D3),Vitamin E,Vitamin K (Dihydrophylloquinone),Vitamin K (Menaquinone-4),Vitamin K (phylloquinone),"Zinc, Zn"
790508,"Butter, stick, salted",0.0,100.0,0.0,0.0,21.0,0.0,235.0,0.0,0.0,0.006,16.9,2.52,45.6,0.0,0.0,0.0,0.0,5.0,0.0,0.06,1.6,0.005,0.0,0.0,0.0,0.0,22.0,23.0,0.0,0.0,0.0,524.0,0.0,0.58,0.0,0.0,82.2,758.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.07
1104647,"Garlic, raw",143.0,100.0,0.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
1104705,"Flour, soy, defatted",366.0,100.0,0.0,0.0,338.0,32.9,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,24.3,0.0,0.0,7.34,313.0,3.81,211.0,3.43,0.0,0.0,726.0,2480.0,51.1,0.298,45.8,2.0,0.0,0.0,0.0,0.542,3.33,0.0,0.0,0.618,0.0,0.0,0.0,0.0,0.0,0.0,4.44
1104766,"Flour, soy, full-fat",452.0,100.0,0.0,0.0,258.0,27.9,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.51,254.0,3.16,314.0,2.74,0.0,0.0,607.0,1860.0,38.6,0.363,14.3,2.0,0.0,0.0,0.0,0.362,20.7,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,3.75
1104812,"Flour, rice, brown",365.0,100.0,0.0,0.0,10.0,75.5,0.0,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,124.0,2.84,56.2,5.99,0.0,0.0,319.0,265.0,7.19,0.008,9.68,1.0,0.0,0.0,0.0,0.322,3.85,0.0,0.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1.91
1104867,"Flour, rice, glutinous",358.0,100.0,0.0,0.0,10.0,80.1,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,21.2,0.995,40.7,1.12,0.0,0.0,63.0,80.0,6.69,0.0,2.0,6.0,0.0,0.0,0.0,0.053,1.16,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,1.34
1104913,"Flour, pastry, unenriched, unbleached",359.0,100.0,0.0,0.0,17.0,77.2,0.0,0.0,0.0,0.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,22.4,0.635,59.1,0.988,0.0,0.0,102.0,142.0,8.75,0.0,5.0,1.0,0.0,0.0,0.0,0.146,1.64,0.0,0.0,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.74
1104962,"Onions, white, raw",36.0,100.0,0.0,0.0,21.0,7.68,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.15,9.3,0.099,0.0,0.0,0.0,0.0,29.0,141.0,0.89,0.0,0.0,2.0,0.0,5.76,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
1105430,"Apples, red delicious, with skin, raw",62.0,100.0,0.0,0.0,5.0,14.8,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.7,0.03,0.0,0.09,0.0,0.0,9.0,95.0,0.19,0.066,0.0,0.0,0.0,11.1,0.0,0.009,0.21,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.02
1105547,"Apples, honeycrisp, with skin, raw",60.0,100.0,0.0,0.0,4.0,14.7,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,4.2,0.04,0.0,0.074,0.0,0.0,8.0,98.0,0.1,0.074,0.0,0.0,0.0,11.7,0.0,0.009,0.1,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.02
1105664,"Apples, granny smith, with skin, raw",59.0,100.0,0.0,0.0,5.0,14.2,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.07,5.1,0.039,0.0,0.11,0.0,0.0,10.0,116.0,0.27,0.075,0.0,0.0,0.0,10.5,0.0,0.018,0.14,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.02
1105781,"Apples, gala, with skin, raw",61.0,100.0,0.0,0.0,7.0,14.8,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.06,5.0,0.04,0.0,0.09,0.0,0.0,8.0,106.0,0.13,0.069,0.0,0.0,0.0,11.3,0.0,0.011,0.15,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.02
1105897,"Apples, fuji, with skin, raw",65.0,100.0,0.0,0.0,6.0,15.7,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.02,4.7,0.033,0.0,0.091,0.0,0.0,10.0,104.0,0.15,0.068,0.0,1.0,0.0,12.6,0.0,0.006,0.16,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.02
1750339,"Apples, red delicious, with skin, raw",61.7893,100.0,0.0,0.0,4.656,14.263,0.0,0.0,0.0,0.02429,0.0,0.0,0.0,0.0,0.0,0.0,2.043,0.0,0.0,0.0,4.695,0.02948,0.0,0.09,0.0,0.0,9.183,95.31,0.1875,0.06625,0.0,0.0,0.0,12.221,0.0,0.00875,0.2125,0.0,0.0,0.02131,0.0,0.0,0.0,0.0,0.0,0.0,0.01964
1750340,"Apples, fuji, with skin, raw",64.6609,100.0,0.0,0.0,5.975,15.405,0.0,0.0,0.0,0.03279,0.0,0.0,0.0,0.0,0.0,0.0,2.075,0.0,0.0,0.015,4.67,0.03263,0.0,0.09063,0.0,0.0,9.78,103.8,0.1484375,0.0675,0.0,1.013,0.0,13.332,0.0,0.00625,0.1625,0.0,0.0,0.03544,0.0,0.0,0.0,0.0,0.0,0.0,0.01676
1750341,"Apples, gala, with skin, raw",60.9536,100.0,0.0,0.0,6.639,13.939,0.0,0.0,0.0,0.03394,0.0,0.0,0.0,0.0,0.0,0.0,2.109,0.8125,0.0,0.06013,4.947,0.04004,0.0,0.08938,0.0,0.0,8.435,105.9,0.1328125,0.06875,0.0,0.2788,0.0,11.835,0.0,0.01125,0.15,0.0,0.0,0.03175,0.0,0.0,0.0,0.0,0.0,0.0,0.02349
1750342,"Apples, granny smith, with skin, raw",58.8719,100.0,0.0,0.0,5.483,13.164,0.0,0.0,0.0,0.03544,0.0,0.0,0.0,0.0,0.0,0.0,2.514,0.0,0.0,0.06963,5.055,0.03934,0.0,0.11,0.0,0.0,9.859,115.9,0.265625,0.075,0.0,0.0,0.0,10.651,0.0,0.01688,0.1375,0.0,0.0,0.02788,0.0,0.0,0.0,0.0,0.0,0.0,0.02276
1750343,"Apples, honeycrisp, with skin, raw",60.034,100.0,0.0,0.0,3.874,14.091,0.0,0.0,0.0,0.0234,0.0,0.0,0.0,0.0,0.0,0.0,1.721,0.0,0.0,0.0,4.151,0.0397,0.0,0.07375,0.0,0.0,7.852,98.04,0.1015625,0.07375,0.0,0.1375,0.0,12.368,0.0,0.00875,0.1,0.0,0.0,0.03275,0.0,0.0,0.0,0.0,0.0,0.0,0.01828
1750348,"Oil, peanut",0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14,19.92,16.2,0.1725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.23,0.0,0.0,4.263,0.0
1750349,"Oil, sunflower",0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.37,20.71,8.991,0.1163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.48,0.0,0.0,6.925,0.0
1750350,"Oil, safflower",0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.63,13.79,7.651,0.1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.95,0.0,0.0,5.344,0.0
1750351,"Oil, olive, extra light",0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.63,10.37,15.82,0.1156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.88,0.0,0.0,26.04,0.0
1999626,"Mushroom, lion's mane",42.6655,100.0,16.93,0.0,0.0,7.5897,0.0,0.0,0.0,0.1771,0.0,0.0,0.0,0.0,0.0,0.0,4.376,29.58,0.0,0.6883,11.72,0.1796,0.0,1.626,0.0,0.0,93.95,443.3,2.5,0.3631,1.773,0.3363,0.0,0.0,0.0,0.1463,0.2563,0.0,0.0,0.0655,0.0,0.0212,0.0,0.0,0.0,0.0,0.7448
1999627,"Mushroom, oyster",41.0475,100.0,7.038,0.0,0.0,6.94125,0.0,0.0,0.0,0.1064,0.0,0.0,0.0,0.0,0.0,0.0,2.85,63.14,0.0,0.6981,13.91,0.08554,0.0,5.751,0.0,0.0,86.24,281.6,2.89875,0.2438,1.379,1.128,0.0,0.0,0.0,0.07,0.1875,0.0,0.0,0.09888,0.0,0.0406,0.0,0.0,0.0,0.0,0.6843
1999628,"Mushrooms, shiitake",44.095,100.0,6.05,0.0,0.7663,8.170625,0.0,0.0,0.0,0.04978,0.0,0.0,0.0,0.0,0.0,0.0,4.166,32.13,0.0,0.1443,14.06,0.1734,0.0,2.741,0.0,0.0,75.82,243.0,2.414375,0.2163,1.244,0.9363,0.0,0.0,0.0,0.00125,0.195,0.0,0.0,0.1593,0.0,0.0562,0.0,0.0,0.0,0.0,0.7641
1999629,"Mushrooms, white button",31.2172,100.0,9.067,0.0,5.465,4.079375,0.0,0.0,0.0,0.3888,0.0,0.0,0.0,0.0,0.0,0.0,1.717,34.76,0.0,0.2267,10.16,0.0538,0.0,3.883,0.0,0.0,93.05,373.0,2.890625,0.4442,20.05,6.443,0.0,0.0,0.0,0.065,0.3708,0.0,0.0,0.07683,0.0,0.0217,0.0,0.0,0.0,0.0,0.511
1999630,"Soy milk, unsweetened, plain, shelf stable",38.485,100.0,3.338,0.0,101.0,1.293125,0.0,0.0,0.0,0.1078,0.4163,1.154,0.3138,0.0,0.0,0.0,0.0,19.69,0.0,0.5416,21.54,0.2077,58.38,0.2356,0.0,0.0,68.65,158.2,3.546875,0.084,1.942,34.28,0.0,0.5569,0.0,0.06319,2.125,58.2,0.3931,0.05525,0.0,0.681,0.1557,0.0,0.0,0.0,0.3118
1999631,"Almond milk, unsweetened, plain, shelf stable",14.5562,100.0,1.019,0.0,172.7,0.3371125,0.0,0.0,0.0,0.02126,0.7288,0.2763,0.1038,0.0,0.0,0.0,0.0,0.0,0.0,0.2899,6.785,0.04497,0.0,0.07438,0.0,0.0,29.85,30.79,0.5546875,0.03339,0.0,59.58,0.0,0.0,0.0,0.0,1.221,41.4,0.3375,0.0,0.0,0.927,3.323,0.0,0.0,0.0,0.1718
1999632,"Spinach, baby",26.602,100.0,1.661,0.0,68.35,1.558,0.0,0.0,0.0,0.08181,0.0,0.0,0.0,0.0,0.0,0.0,1.558,116.5,0.0,1.261,92.86,0.4884,0.0,0.5506,0.0,0.0,39.05,581.8,2.851875,0.1935,0.0,111.4,0.0,0.0,0.0,0.07688,0.6188,283.0,0.0,0.1946,26.52,0.0,0.0,0.0,0.0,0.0,0.4471
1999633,"Spinach, mature",27.63,100.0,4.252,0.0,66.64,2.64135,0.0,0.0,0.0,0.07883,0.0,0.0,0.0,0.0,0.0,0.0,1.588,113.4,6.088,1.054,92.96,0.4257,0.0,0.51,0.0,0.0,40.56,459.7,2.90625,0.192,0.0,106.6,0.0,0.0,0.0,0.0765,0.6044,306.0,0.0,0.2143,30.27,0.0,0.0,0.0,0.0,0.0,0.4229
1999634,"Tomato, roma",21.9574,100.0,0.4688,0.0,9.963,3.837475,0.0,0.0,0.0,0.03198,0.0,0.0,0.0,0.0,0.0,0.0,0.9706,9.994,0.0,0.1031,8.089,0.0869,0.0,0.5331,0.0,0.0,19.09,192.8,0.695625,0.0,0.0,0.0,0.0,0.0,0.0,0.05575,0.425,23.9,0.0,0.07894,17.75,0.0,0.0,0.0,0.0,0.0,0.08245
2003586,"Flour, 00",357.0648,100.0,0.0,0.0,18.68,74.4462,0.0,0.0,0.0,0.1675,0.0,0.0,0.0,0.0,0.0,0.0,2.656,13.46,0.0,0.9863,25.8,0.5516,34.41,1.364,0.0,0.0,106.2,135.5,11.4,0.09125,10.3,0.0,0.0,0.0,0.0,0.125,1.52,0.0,0.0,0.05513,0.0,0.0,0.0,0.0,0.0,0.0,0.791
2003587,"Flour, spelt, whole grain",363.679,100.0,10.43,0.0,30.04,70.723,0.0,0.0,0.0,0.5313,0.0,0.0,0.0,0.0,0.0,0.0,9.339,38.42,0.0,3.769,123.8,2.943,91.87,5.466,0.0,0.0,361.7,349.8,14.475,0.1431,9.479,0.0,0.0,0.0,0.0,0.2981,2.543,0.0,0.0,0.2355,0.0,0.0,0.0,0.0,0.0,0.0,3.591
2003588,"Flour, semolina, coarse and semi-coarse",356.5918,100.0,0.0,0.0,17.16,73.82345,0.0,0.0,0.0,0.2273,0.0,0.0,0.0,0.0,0.0,0.0,3.216,167.7,0.0,1.547,35.21,0.647,38.26,3.632,0.0,0.0,129.8,173.8,11.73125,0.2467,29.79,0.0,0.0,0.0,0.0,0.405,1.597,0.0,0.0,0.08283,0.0,0.0,0.0,0.0,0.0,0.0,0.947
2003589,"Flour, semolina, fine",357.81,100.0,0.0,0.0,19.76,71.98575,0.0,0.0,0.0,0.2855,0.0,0.0,0.0,0.0,0.0,0.0,3.683,163.6,0.0,2.431,46.28,0.842,47.91,5.599,0.0,0.0,163.1,207.8,13.33125,0.34,44.07,0.4263,0.0,0.0,0.0,0.695,1.838,0.0,0.0,0.1082,0.0,0.0,0.0,0.0,0.0,0.0,1.24
2003590,"Apple juice, with added vitamin C, from concentrate, shelf stable",48.3763,100.0,0.0,0.0,7.099,11.3639625,0.0,0.0,0.0,0.003401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.088,0.0,0.04016,4.861,0.0271,0.0,0.01031,0.0,0.0,5.987,95.87,0.0859375,0.0,0.0,4.872,0.0,10.295,0.0,0.0,0.2863,0.0,0.0,0.01388,51.16,0.0,0.0,0.0,0.0,0.0,0.002125
2003591,"Orange juice, no pulp, not fortified, from concentrate, refrigerated",47.225,100.0,0.0,0.0,12.81,10.340625,0.0,0.0,0.0,0.03218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.85,0.0,0.06458,10.64,0.02986,0.0,0.04031,0.0,0.0,18.15,179.5,0.734375,0.0,0.0,5.231,0.0,8.276,0.0,0.07006,0.325,0.0,0.0,0.04288,26.89,0.0,0.0,0.0,0.0,0.0,0.03189
2003592,"Grape juice, purple, with added vitamin C, from concentrate, shelf stable",66.1099,100.0,0.0,0.0,9.741,15.6227875,0.0,0.0,0.0,0.01469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6644,0.0,0.04092,7.873,0.1658,0.0,0.01638,0.0,0.0,11.95,49.78,0.2578125,0.0,0.0,4.019,0.0,14.036,0.0,0.02588,0.2875,0.0,0.0,0.03869,45.61,0.0,0.0,0.0,0.0,0.0,0.0571
2003593,"Grape juice, white, with added vitamin C, from concentrate, shelf stable",66.135,100.0,0.0,0.0,7.318,15.84375,0.0,0.0,0.0,0.004458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.731,0.0,0.1191,4.274,0.06128,0.0,0.005875,0.0,0.0,12.57,49.01,0.09375,0.0,0.0,7.188,0.0,14.446,0.0,0.0,0.265,0.0,0.0,0.01413,55.25,0.0,0.0,0.0,0.0,0.0,0.01773
2003594,"Cranberry juice, not fortified, from concentrate, shelf stable",32.0925,100.0,0.0,0.0,6.641,7.26375,0.0,0.0,0.0,0.01316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.968,0.0,0.1257,4.381,0.2111,0.0,0.0095,0.0,0.0,3.299,70.58,0.0,0.0,0.0,6.341,0.0,3.413,0.0,0.0175,0.3375,0.0,0.0,0.00925,0.0,0.0,0.0,0.0,0.0,0.0,0.0412
2003595,"Grapefruit juice, red, not fortified, not from concentrate, refrigerated",41.0921,100.0,0.0,0.0,8.879,9.1021875,0.0,0.0,0.0,0.02411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.02,0.0,0.01529,7.748,0.01548,0.0,0.01875,0.0,0.0,14.58,128.3,0.5703125,0.0,0.0,1.031,0.0,7.116,0.0,0.03275,0.2669,0.0,0.0,0.022,24.14,0.0,0.0,0.0,0.0,0.0,0.02739
2003596,"Tomato juice, with added ingredients, from concentrate, shelf stable",23.3075,100.0,0.0,0.0,9.744,4.320625,0.0,0.0,0.0,0.05745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.93,0.0,0.2988,10.43,0.05834,0.0,0.0865,0.0,0.0,18.54,197.6,0.859375,0.0,0.0,235.6,0.0,2.567,0.0,0.04188,0.2875,0.0,0.0,0.07613,49.8,0.0,0.0,0.0,0.0,0.0,0.104
2003597,"Orange juice, no pulp, not fortified, not from concentrate, refrigerated",46.5063,100.0,0.0,0.0,9.288,10.0124,0.0,0.0,0.0,0.03529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.98,0.0,0.07061,10.26,0.02774,0.0,0.02906,0.0,0.0,18.96,182.8,0.8125,0.0,0.0,0.075,0.0,8.077,0.0,0.07456,0.3563,0.0,0.0,0.04113,30.54,0.0,0.0,0.0,0.0,0.0,0.03206
2003598,"Mushroom, portabella",32.4385,100.0,11.13,0.0,3.235,4.6583,0.0,0.0,0.0,0.2033,0.0,0.0,0.0,0.0,0.0,0.0,1.879,0.0,0.0,0.139,9.037,0.04873,0.0,3.898,0.0,0.0,87.48,349.3,2.75,0.465,14.67,5.312,0.0,0.0,0.0,0.005167,0.3117,0.0,0.0,0.09692,0.0,0.0,0.0,0.0,0.0,0.0,0.3888
2003599,"Mushroom, king oyster",46.3951,100.0,10.83,0.0,0.0,8.50065,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,3.009,0.0,0.0,0.3381,13.51,0.09125,0.0,6.451,0.0,0.0,89.86,294.5,2.40625,0.2438,1.203,0.7713,0.0,0.0,0.0,0.006375,0.3075,0.0,0.0,0.1188,0.0,0.07,0.0,0.0,0.0,0.0,0.6254
2003600,"Mushroom, enoki",44.4382,100.0,12.48,0.0,1.432,8.141425,0.0,0.0,0.0,0.09342,0.0,0.0,0.0,0.0,0.0,0.0,2.945,0.0,0.0,1.275,12.84,0.09013,0.0,6.987,0.0,0.0,84.1,402.3,2.416875,0.24,0.0,0.4167,0.0,0.0,0.0,0.012,0.245,0.0,0.0,0.1188,0.0,0.0,0.0,0.0,0.0,0.0,0.4815
2003601,"Mushroom, crimini",30.2035,100.0,12.56,0.0,4.105,4.01455,0.0,0.0,0.0,0.3212,0.0,0.0,0.0,0.0,0.0,0.0,1.781,0.0,0.0,0.3115,10.25,0.06095,0.0,4.17,0.0,0.0,100.5,380.3,3.09375,0.5167,15.31,4.572,0.0,0.0,0.0,0.004167,0.1967,0.0,0.0,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.5123
2003602,"Mushroom, maitake",37.615,100.0,32.57,0.0,0.0,6.604375,0.0,0.0,0.0,0.2719,0.0,0.0,0.0,0.0,0.0,0.0,3.071,0.0,0.0,0.2089,11.04,0.0584,0.0,6.763,0.0,0.0,72.38,260.0,2.203125,0.2694,3.269,0.345,0.0,0.0,0.0,0.009875,0.265,0.0,0.0,0.071,0.0,1.6,0.0,0.0,0.0,0.0,0.7629
2003603,"Mushroom, beech",39.8018,100.0,8.07,0.0,0.4325,6.7593,0.0,0.0,0.0,0.07302,0.0,0.0,0.0,0.0,0.0,0.0,3.139,0.0,0.0,0.7388,10.49,0.156,0.0,6.4,0.0,0.0,85.9,375.9,2.18,0.2075,0.38,0.8913,0.0,0.0,0.0,0.007875,0.4494,0.0,0.0,0.1054,0.0,0.37,0.0,0.0,0.0,0.0,0.4978
2003604,"Mushroom, pioppini",39.2148,100.0,15.31,0.0,0.0,5.7637,0.0,0.0,0.0,0.2755,0.0,0.0,0.0,0.0,0.0,0.0,2.753,0.0,0.0,0.486,15.99,0.09791,0.0,6.224,0.0,0.0,120.6,392.4,3.5,0.4263,4.121,0.0,0.0,0.0,0.0,0.01213,0.24,0.0,0.0,0.1023,0.0,0.0,0.0,0.0,0.0,0.0,0.8573
2257044,"Soy milk, sweetened, plain, refrigerated",40.705,100.0,2.157,0.0,154.8,2.996125,0.0,0.0,0.0,0.09561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.81,0.0,0.3666,17.46,0.1596,32.29,0.1329,0.0,0.0,45.96,117.9,2.776875,0.3307,0.0,39.44,0.0,0.0,0.0,0.04357,1.957,0.0,1.327,0.03643,0.0,4.63,0.0,0.0,0.0,2.8,0.2636
2257045,"Almond milk, unsweetened, plain, refrigerated",19.33,100.0,1.425,0.0,157.5,0.67075,0.0,0.0,0.0,0.02688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1247,8.249,0.05642,0.0,0.08875,0.0,0.0,19.08,49.27,0.65625,0.08333,0.0,59.22,0.0,0.0,0.0,0.005,1.558,0.0,0.4492,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.07661
2257046,"Oat milk, unsweetened, plain, refrigerated",48.3298,100.0,1.406,0.0,148.5,5.100325,0.0,0.0,0.0,0.02712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2612,5.909,0.1262,10.09,0.09625,0.0,0.0,89.18,148.4,0.796875,0.2807,0.0,41.98,0.0,2.3216,0.0,0.04,2.749,0.0,0.5064,0.0065,0.0,1.7,0.0,0.0,0.0,0.4,0.09062
2258586,"Carrots, mature, raw",47.9906,100.0,2.22,0.0,30.48,10.26755,0.0,0.0,0.0,0.06148,0.0,0.0,0.0,0.0,0.0,0.0,3.095,37.06,0.0,0.1504,12.45,0.1301,0.0,1.406,0.0,0.0,39.81,279.6,0.94125,0.095,0.0,86.65,0.0,0.0,0.0,0.065,0.3506,0.0,0.0,0.1456,0.0,0.0,0.0,0.0,0.0,0.0,0.2364
2258587,"Carrots, baby, raw",40.7723,100.0,2.396,0.0,42.23,9.0787,0.0,0.0,0.0,0.04062,0.0,0.0,0.0,0.0,0.0,0.0,2.694,43.65,0.0,0.088,11.06,0.09288,0.0,0.7413,0.0,0.0,29.58,237.3,0.805,0.1156,0.0,62.66,0.0,0.0,0.0,0.04381,0.1375,0.0,0.0,0.1146,0.0,0.0,0.0,0.0,0.0,0.0,0.1597
2258588,"Peppers, bell, green, raw",22.9291,100.0,0.0,0.0,7.496,4.7781,0.0,0.0,0.0,0.05775,0.0,0.0,0.0,0.0,0.0,0.0,0.9419,22.21,0.0,0.1861,9.004,0.09991,0.0,0.6363,0.0,0.0,16.75,163.1,0.715,0.08875,0.0,0.0,0.0,0.0,0.0,0.03906,0.1063,0.0,0.0,0.2468,99.51,0.0,0.0,0.0,0.0,0.0,0.1256
2258589,"Peppers, bell, yellow, raw",30.7743,100.0,0.46,0.0,6.686,6.601725,0.0,0.0,0.0,0.04529,0.0,0.0,0.0,0.0,0.0,0.0,1.071,41.63,0.0,0.3596,10.34,0.1417,0.0,0.91,0.0,0.0,24.76,197.3,0.819375,0.09778,0.0,0.0,0.0,0.0,0.0,0.04867,0.1211,0.0,0.0,0.2918,138.8,0.0,0.0,0.0,0.0,0.0,0.193
2258590,"Peppers, bell, red, raw",31.3256,100.0,0.4267,0.0,6.361,6.653175,0.0,0.0,0.0,0.03983,0.0,0.0,0.0,0.0,0.0,0.0,1.158,47.32,0.0,0.3533,10.98,0.1328,0.0,1.024,0.0,0.0,26.59,212.7,0.895625,0.1422,0.0,0.0,0.0,0.0,0.0,0.05494,0.1256,0.0,0.0,0.3027,141.7,0.0,0.0,0.0,0.0,0.0,0.2023
2258591,"Peppers, bell, orange, raw",31.7404,100.0,0.58,0.0,4.899,6.703125,0.0,0.0,0.0,0.0351,0.0,0.0,0.0,0.0,0.0,0.0,0.9674,0.0,0.0,0.3652,10.43,0.1491,0.0,1.078,0.0,0.0,26.59,200.8,0.881875,0.1017,0.3,0.0,0.0,0.0,0.0,0.05456,0.1556,0.0,0.0,0.3324,158.3,0.0,0.0,0.0,0.0,0.0,0.2422
